2024/10/05 02:16:23 [warn] 184#184: 512 worker_connections are not enough, reusing connections
2024/10/05 02:16:23 [alert] 184#184: 512 worker_connections are not enough
2024/10/05 02:16:23 [error] 183#183: *874 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 02:17:27 [error] 184#184: *878 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 152.42.247.210, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 06:06:29 [error] 203#203: *608 open() "/var/www/html/db/phpMyAdmin3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpMyAdmin3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:29 [error] 203#203: *609 open() "/var/www/html/mysql/admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:30 [error] 203#203: *610 open() "/var/www/html/phpmyadmin2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:30 [error] 203#203: *611 open() "/var/www/html/admin/sysadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/sysadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:30 [error] 203#203: *612 open() "/var/www/html/phpMyAdmin-latest-all-languages/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-latest-all-languages/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:30 [error] 203#203: *613 open() "/var/www/html/phpmy-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmy-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:30 [error] 203#203: *614 open() "/var/www/html/program/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /program/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:31 [error] 203#203: *615 open() "/var/www/html/phpMyAdmin-5.1.2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.1.2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:31 [error] 203#203: *616 open() "/var/www/html/phpMyAdmin-latest-english/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-latest-english/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:31 [error] 203#203: *617 open() "/var/www/html/db/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:31 [error] 203#203: *618 open() "/var/www/html/phpMyAdmin-5.2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:31 [error] 203#203: *619 open() "/var/www/html/phpmyadmin5/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin5/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:32 [error] 203#203: *620 open() "/var/www/html/mysql/sqlmanager/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/sqlmanager/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:32 [error] 203#203: *621 open() "/var/www/html/db/phpmyadmin5/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpmyadmin5/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:32 [error] 203#203: *622 open() "/var/www/html/sql/phpmyadmin3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpmyadmin3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:32 [error] 203#203: *623 open() "/var/www/html/phpmyadmin2022/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2022/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:32 [error] 203#203: *624 open() "/var/www/html/phpMyAdmin-latest/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-latest/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:33 [error] 203#203: *625 open() "/var/www/html/mysql-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:33 [error] 203#203: *626 open() "/var/www/html/sql/phpmy-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpmy-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:33 [error] 203#203: *627 open() "/var/www/html/phpMyAdmin-5.1.1/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.1.1/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:33 [error] 203#203: *628 open() "/var/www/html/db/phpMyAdmin-4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpMyAdmin-4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:34 [error] 203#203: *629 open() "/var/www/html/administrator/pma/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /administrator/pma/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:34 [error] 203#203: *630 open() "/var/www/html/phpMyAdmin4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:34 [error] 203#203: *631 open() "/var/www/html/myadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /myadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:34 [error] 203#203: *632 open() "/var/www/html/admin/phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:34 [error] 203#203: *633 open() "/var/www/html/phpmyadmin1/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin1/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:35 [error] 203#203: *634 open() "/var/www/html/sql/websql/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/websql/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:35 [error] 203#203: *635 open() "/var/www/html/sql/webdb/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/webdb/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:35 [error] 203#203: *636 open() "/var/www/html/administrator/db/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /administrator/db/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:35 [error] 203#203: *637 open() "/var/www/html/phpmyadmin6/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin6/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:36 [error] 203#203: *638 open() "/var/www/html/wp-content/plugins/portable-phpmyadmin/wp-pma-mod/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/portable-phpmyadmin/wp-pma-mod/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:36 [error] 203#203: *639 open() "/var/www/html/admin/db/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/db/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:36 [error] 203#203: *640 open() "/var/www/html/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:36 [error] 203#203: *641 open() "/var/www/html/db/dbweb/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/dbweb/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:36 [error] 203#203: *642 open() "/var/www/html/mysql/db/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/db/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:37 [error] 203#203: *643 open() "/var/www/html/phpmyadmin2021/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2021/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:37 [error] 203#203: *644 open() "/var/www/html/_phpmyadmin_/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /_phpmyadmin_/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:37 [error] 203#203: *645 open() "/var/www/html/phpmyadmin2019/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2019/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:37 [error] 203#203: *646 open() "/var/www/html/sql/phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:37 [error] 203#203: *647 open() "/var/www/html/sql/phpmyadmin4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpmyadmin4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:38 [error] 203#203: *648 open() "/var/www/html/phpMyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:38 [error] 203#203: *649 open() "/var/www/html/mysql/mysqlmanager/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/mysqlmanager/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:38 [error] 203#203: *650 open() "/var/www/html/phpmyadmin4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:38 [error] 203#203: *651 open() "/var/www/html/sql/myadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/myadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:38 [error] 203#203: *652 open() "/var/www/html/sql/sql/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/sql/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:39 [error] 203#203: *653 open() "/var/www/html/sqlmanager/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sqlmanager/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:39 [error] 203#203: *654 open() "/var/www/html/mysql/web/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/web/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:39 [error] 203#203: *655 open() "/var/www/html/phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:39 [error] 203#203: *656 open() "/var/www/html/sql/webadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/webadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:39 [error] 203#203: *657 open() "/var/www/html/php-myadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /php-myadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:40 [error] 203#203: *658 open() "/var/www/html/phpMyAdmin-3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:40 [error] 203#203: *659 open() "/var/www/html/phpMyAdmin-5.1.0/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.1.0/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:40 [error] 203#203: *660 open() "/var/www/html/phpmyadmin3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:22:34 [error] 182#182: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 107.197.155.85, server: nginxproxymanager, request: "GET /api/ HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "thomasgroupusa.com:81", referrer: "http://thomasgroupusa.com:81/nginx/proxy"
2024/10/05 08:36:16 [error] 182#182: *889 open() "/var/www/html/hello.world" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "POST /hello.world?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:19 [error] 182#182: *889 open() "/var/www/html/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:21 [error] 182#182: *889 open() "/var/www/html/vendor/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:24 [error] 182#182: *889 open() "/var/www/html/vendor/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:27 [error] 182#182: *889 open() "/var/www/html/vendor/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:30 [error] 182#182: *889 open() "/var/www/html/vendor/phpunit/phpunit/LICENSE/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:32 [error] 182#182: *889 open() "/var/www/html/vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:35 [error] 182#182: *889 open() "/var/www/html/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:38 [error] 182#182: *889 open() "/var/www/html/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:40 [error] 182#182: *889 open() "/var/www/html/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:43 [error] 182#182: *889 open() "/var/www/html/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:46 [error] 182#182: *889 open() "/var/www/html/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:49 [error] 182#182: *889 open() "/var/www/html/lib/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:52 [error] 182#182: *889 open() "/var/www/html/lib/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:55 [error] 182#182: *889 open() "/var/www/html/lib/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:36:57 [error] 182#182: *889 open() "/var/www/html/lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:00 [error] 182#182: *889 open() "/var/www/html/laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:03 [error] 182#182: *889 open() "/var/www/html/www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:06 [error] 182#182: *889 open() "/var/www/html/ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:09 [error] 182#182: *889 open() "/var/www/html/yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:11 [error] 182#182: *889 open() "/var/www/html/zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:14 [error] 182#182: *889 open() "/var/www/html/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:16 [error] 182#182: *889 open() "/var/www/html/V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:19 [error] 182#182: *889 open() "/var/www/html/tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:23 [error] 182#182: *889 open() "/var/www/html/test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:26 [error] 182#182: *889 open() "/var/www/html/testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:28 [error] 182#182: *889 open() "/var/www/html/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:31 [error] 182#182: *889 open() "/var/www/html/demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:34 [error] 182#182: *889 open() "/var/www/html/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:36 [error] 182#182: *889 open() "/var/www/html/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:39 [error] 182#182: *889 open() "/var/www/html/admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:42 [error] 182#182: *889 open() "/var/www/html/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:45 [error] 182#182: *889 open() "/var/www/html/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:48 [error] 182#182: *889 open() "/var/www/html/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:51 [error] 182#182: *889 open() "/var/www/html/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:54 [error] 182#182: *889 open() "/var/www/html/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:37:57 [error] 182#182: *889 open() "/var/www/html/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:38:00 [error] 182#182: *889 open() "/var/www/html/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 08:38:03 [error] 182#182: *889 open() "/var/www/html/index.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1", host: "20.81.47.192:80"
